brand,name,price,year,damage,last_seen
opel,Opel Corsa 1.4 16V Navi Klima Standheizung PDC SHZ,6890,2011,,2016-03-17 21:39:15
opel,Opel Astra G 1 6 mit Tuev bis 3/17,950,2017,,2016-04-07 13:15:46
opel,Opel Astra Twin Top 1.8 Cosmo,6800,2007,,2016-03-29 14:44:52
opel,Opel Corsa 1.4 16V,5900,2008,,2016-04-06 16:16:04
opel,Opel G   CC,530,1999,ja,2016-03-06 03:46:57
opel,Opel corsa bj2005 klima guter Zustand,1600,2016,,2016-03-28 14:47:01
opel,Opel Vectra b 1 8 16V,2500,2001,,2016-03-18 00:47:28
opel,Opel Astra 1.6 Caravan,5490,2008,,2016-04-07 09:45:31
opel,Opel Astra H Caravan 1 7 CDTI Edition 111 Jahre Opel TOP Zustand,8150,2010,,2016-04-07 14:56:07
opel,Opel Corsa 1.0 12V+gepflegt+interessant fuer Bastler,1100,2003,,2016-04-06 06:16:59
opel,Vk Opel Cora B 400VB,400,1997,,2016-04-05 17:46:09
opel,Opel Astra Caravon 1.8 Elegance mit  LPG Gas,1300,2003,,2016-03-21 05:17:12
opel,Astra G Kombi  Bj 2000  Klima  250tkm TÜV 9.16.,650,2000,,2016-04-01 14:17:14
opel,Opel Corsa 1.0 12V TÜV Neu,3350,2009,,2016-04-06 20:47:08
opel,Opel Opel Astra 1.9 CDTI Caravan Edition,3299,2005,,2016-04-05 23:16:54
opel,Opel Vectra 2.2 Sport,2600,2001,,2016-04-06 04:16:54
opel,Opel Vectra 2.2 GTS,1590,2003,,2016-04-06 11:44:25
opel,Kadett E MV 6 Autocross,1500,1990,,2016-04-07 00:45:14
opel,Opel corsa B  ECO  1.0 tauschen gegen handy,0,1998,,2016-03-08 18:17:08
opel,Opel Corsa 1.2 16V Innovation,3300,2008,ja,2016-03-16 02:16:45
opel,Opel Vectra 1 6 16 V...CD Ausstattung. Mit MOTORSCHADEN,400,1997,ja,2016-03-17 23:16:51
opel,Opel Vectra 2.2 DTI,2500,2004,,2016-04-06 16:45:27
opel,Opel Astra 1.7 CDTI Caravan Sport 6 Gang,3350,2004,,2016-04-07 14:56:13
opel,Opel Astra Caravan CD,750,1994,,2016-03-16 12:48:56
opel,Opel Signum 1 9disel,4850,2018,,2016-04-01 00:44:59
opel,Opel Astra,400,2016,ja,2016-03-21 14:46:25
opel,Opel Vectra 3.0 V6 CDTI Caravan Sport / VIEL TÜV,3680,2007,,2016-04-01 21:40:34
opel,Opel VECTRA C 2.2 Bastlerfahrzeug/fahrbereit,1200,2004,ja,2016-03-22 08:50:51
opel,Opel corsa b 1.0,300,2016,,2016-03-22 02:44:22
opel,Einzelstueck opel corsa B,0,2017,,2016-04-06 01:46:46
opel,Opel Corsa 1.0 12V,990,2000,,2016-03-12 13:45:07
opel,Opel Corsa Edition 100 mit TÜV,390,2016,ja,2016-03-31 01:45:08
opel,Opel Astra 1.8 Edition,3800,2005,,2016-04-07 02:46:26
opel,Opel vectra b 1.6 16v mit 146.000km,300,1997,,2016-04-06 11:25:23
opel,Opel Corsa 1.3 CDTI Modell 2009 TÜV 09/2017 Scheckheft 130.000km,3990,2008,,2016-03-10 13:46:08
opel,Opel Signum 3.0 V6 CDTI Sport,1600,2004,,2016-04-05 16:15:28
opel,Opel Zafira 1.6,6750,2007,,2016-04-06 07:17:51
opel,Opel Astra f cc  1.4 TÜV 06.2016,450,1995,,2016-03-20 14:41:50
opel,Opel Corsa 1.2 16V,5500,2009,,2016-04-05 18:46:01
opel,Opel vectra b,0,2001,,2016-04-06 04:45:20
opel,Opel Corsa Tuev NEU,5550,2012,,2016-03-11 07:44:20
opel,Opel Astra Caravan Club,700,1996,,2016-03-19 13:36:20
opel,Opel Combo 1.3 CDTI DPF,4800,2009,,2016-03-09 10:47:01
opel,Opel Astra 1.7 DTI Klima Servo ZV mit Funk TÜV 10/17,1250,2000,,2016-04-06 09:15:42
opel,Verkaufe opel,1500,2005,,2016-04-05 15:15:31
opel,Opel Zafira 2.2 DTI,1590,2002,,2016-03-14 11:53:09
opel,Opel Corsa C 1.2,825,2005,,2016-03-16 15:45:17
opel,Opel Corsa 1.2 16V,850,2003,,2016-03-12 21:16:50
opel,Opel Astra 1.4 Turbo Active,12500,2013,,2016-04-05 11:47:56
opel,Opel Vectra b 1 6 16 V CD,650,1996,,2016-03-29 01:44:28
opel,Opel Corsa B,500,1997,ja,2016-04-06 16:47:03
opel,Opel Astra 1.6 Caravan,1600,1999,,2016-04-05 18:18:51
opel,Opel Corsa 1.2 16V,2890,2002,,2016-04-07 04:45:45
opel,Opel Corsa 1.0 12V Comfort,1299,2002,,2016-04-06 17:17:06
opel,Opel Astra mit Standheizung  Klima  AHK  Elektr. Fenst. 122Tkm,899,1999,,2016-03-06 03:45:17
opel,Opel Astra,1150,2000,,2016-03-15 20:37:16
opel,Opel Astra Kombi AHK,5300,2008,,2016-04-07 08:45:51
opel,Opel Astra 1.9 CDTI Caravan DPF Sport,5450,2005,,2016-04-06 13:36:15
opel,Opel Vectra B 2.5 bj 96,350,1997,ja,2016-04-06 00:16:01
opel,Opel Signum 3.0 V6 CDTI,2900,2017,,2016-03-12 01:44:54
opel,Biete Opel Vectra C Unfall fuer Bastler/zum Ausschlachten,1000,2018,ja,2016-03-21 05:46:51
opel,Opel Corsa TÜV 12/17 Mit Alu felgen. 96600 km erst gelaufen,849,1996,,2016-03-17 13:18:27
opel,Opel Astra Caravan gut erhalten Nichtraucher Fahrzeug,500,1997,,2016-03-14 09:16:18
opel,Opel Astra,1300,2005,,2016-04-05 11:44:26
opel,Opel Corsa B 4 Tuerer,899,2017,,2016-04-07 05:16:46
opel,Opel Insignia 2.0 CDTI Sport,8690,2009,,2016-04-06 15:46:01
opel,Opel Astra NJOY Schwarzmetallic,1950,2003,,2016-03-20 11:46:47
opel,Opel Astra Cabrio 1.6i Bertone Edition,600,1999,,2016-04-05 11:45:04
opel,Opel Astra 1.7 CDTI DPF Sports Tourer Design Edition,7999,2011,,2016-03-12 10:43:39
opel,Opel Astra F 1 8 i,500,1993,,2016-04-07 12:16:54
opel,Opel Corsa 1.2 16V,5400,2008,,2016-04-05 13:16:37
opel,Opel Astra 1.8   opc/jdl tuning lpg Vollaustattung,7300,2006,,2016-04-06 10:17:16
opel,Opel Corsa 1.2 16V Black & Silver   TÜV 10/2017,2150,2002,,2016-04-06 13:16:54
opel,## Opel Astra F Kombi TÜV 07/2017 ##,650,1997,,2016-04-01 16:47:15
opel,Opel Astra 1.6 Caravan Elegance,1950,2004,,2016-04-05 18:44:35
opel,Opel Corsa 1.2 16V Njoy,550,2003,ja,2016-04-06 10:25:19
opel,Opel Astra Twin Top 1.9 CDTI,7499,2006,,2016-03-21 00:15:39
opel,Opel Astra 1 6 Liter Automatik  Parkpilot  Winterpaket nur 46tkm,10490,2010,,2016-03-24 13:16:34
opel,Opel Vectra B 2.0 16V,1300,2000,,2016-03-22 15:46:40
opel,Opel Astra 1.6 Caravan,1765,2002,,2016-04-05 15:16:57
opel,Kadett E Caravan Kombi Opel 3 Tuerer 1 4 kein C20XE C20LET,550,1991,ja,2016-04-07 09:45:27
opel,Opel Corsa,2199,2004,,2016-04-06 08:44:44
opel,Opel Astra 1600,300,1993,,2016-04-06 03:44:38
opel,Opel Astra H  105 PS  TÜV neu!!!,4200,2007,,2016-03-25 11:47:21
opel,Opel Insignia 2.0 CDTI Sports Tourer ecoflex,13700,2009,,2016-03-23 10:47:36
opel,Opel corsa B 1.4 16v,250,1998,ja,2016-04-07 09:45:15
opel,Opel Astra 1.7 CDTI DPF Cosmo Heckschaden,3350,2010,ja,2016-04-06 15:16:33
opel,Opel Mokka 1.7 CDTI ecoFLEX Start/Stop 4x4 Innovation,19790,2014,,2016-04-06 21:47:23
opel,Bastlerfahrzeug Opel corsa b,222,2016,,2016-03-25 00:48:38
opel,Opel Corsa B 1 4  fuer Anfaenger oder Zweitwagen zum Einkaufen,799,1996,,2016-04-05 09:17:41
opel,ASTRA G COUPE BERTONE 1 8L TÜV 2/18,1800,2001,,2016-03-26 19:43:54
opel,Opel Vectra B 1.6 16V,1900,1999,,2016-03-27 11:50:12
opel,Opel Astra 1.4 Caravan Selection 110 Jahre,5600,2009,,2016-04-07 03:44:58
opel,Opel Corsa 1.0 *Servo *ABS *Tuev*,450,1999,,2016-04-05 15:46:57
opel,Opel Agila 1.0 Benzin neu TÜV Klima,1550,2001,,2016-04-05 11:45:43
opel,Opel vectra 1.8 16.V,1399,1999,,2016-04-06 03:45:43
opel,Opel Zafira 1.8 16V,2899,2003,,2016-03-24 10:15:59
opel,Opel Corsa D Silber,3200,2007,,2016-03-12 23:17:33
opel,Opel Corsa B D4,450,1999,,2016-04-06 02:46:05
opel,Opel Astra Cabrio 1.6i Bertone Edition,1000,1997,,2016-04-06 16:46:25
opel,Opel Corsa 1.0 12V Edition mit TomTom GO,2750,2005,,2016-04-05 19:19:11
opel,Sehr sauberer Opel Zafira 7 Sitzer in Top Zustand in schwarz,1950,2000,,2016-04-02 14:50:43
opel,Opel Zafira 1.8   7 Sitzer   sehr geplegt  2. Hand,3599,2004,,2016-03-21 17:45:25
opel,OPEL VECTRA C Caravan,1200,2004,,2016-04-03 23:44:58
opel,Opel Corsa C 1.0l  43kW / 58PS  EZ 2003  Starsilber 2/3 Tuerer,1450,2003,,2016-03-27 12:17:31
opel,Opel Astra H 1.4 2005 Top Zustand  Tausch oder Verkauf ,3500,2005,,2016-04-04 19:38:42
opel,Opel Astra Fcc,500,2016,,2016-04-06 03:15:37
opel,Opel Vivaro 2.0 CDTI L1H1 DPF Life Cosmo Westfalia,25499,2014,,2016-04-07 07:45:39
opel,Insignia 2.0 CDTI 4x4 OPC Line Start Stop Navi Xenon,7500,2011,,2016-03-11 19:52:36
opel,Opel Astra GTC 1.6 Innovation 110 Jahre nur bis 7.4.!,6600,2008,,2016-04-07 00:46:07
opel,Opel Vivaro 2.5 CDTI,6600,2003,,2016-03-20 11:16:22
opel,Opel Zafira 1.8 Elegance,4950,2005,,2016-04-06 04:17:20
opel, Vectra c Combi 185PS 2005bj,2500,2017,,2016-04-03 09:50:54
opel,Opel Astra Caravan 1 6,299,1992,,2016-03-28 11:44:32
opel,Zafira Tourer 2.0 CDTI Start Stop Navi Kamera,8800,2011,,2016-03-21 17:55:03
opel,Opel Astra H 1.7 CDTI,4450,2017,,2016-04-06 04:16:53
opel,Opel Corsa C  Modell 2005  silbermet.,1599,2004,,2016-03-29 03:47:18
opel,Opel astra 1 6 TÜV neu,1390,2000,,2016-04-06 01:15:31
opel,Opel Astra 1.4 Turbo Sport,8100,2011,,2016-04-06 16:15:53
opel,Unfall opel kombi,500,1999,ja,2016-04-06 05:15:28
opel,Opel Adam 1.4 ecoFLEX Start/Stop  TÜV NEU!,10900,2013,,2016-03-26 09:15:38
opel,Opel Zafira 2.0 Diesel,1999,2016,,2016-03-17 11:16:54
opel,Opel Corsa,850,1998,,2016-04-04 14:44:46
opel,Opel GTC,10000,2007,,2016-03-17 06:51:54
opel,Opel Astra G 1.6/16V,1350,2005,,2016-04-03 01:18:53
opel,Opel omega b Baujahr 99 noch 1 Jahr tuev,650,1999,,2016-03-20 14:18:39
opel,Opel vectra 1 8 16v mit tuev Klima Kombi,850,2017,,2016-04-07 02:44:42
opel,Opel Vectra Kombi 1 6   Klima  TÜV 1 Jahr,299,1998,,2016-03-17 03:44:36
opel,Opel Meriva 1.6 16V Cosmo,2300,2004,,2016-04-04 14:16:32
opel,Opel Meriva 1.4,5450,2007,,2016-04-06 21:46:33
opel,Opel Corsa Innovation 1 4 wie neu Scheckheftgepflegt mit neuer HU,9999,2013,,2016-03-16 14:47:53
opel,Opel Astra G 2.0 Sportive Sitzerheitzung Schiebedach,1950,1998,,2016-04-06 10:15:56
opel,Opel Corsa 1.4 16V Color Edition,7900,2012,,2016-03-19 18:44:20
opel,Corsa B C20LET Turbo F28 17" Kaefig usw.,11500,1998,,2016-03-30 23:42:09
opel,Astra G Kombi Schlachtfest  alles noch vorhanden ,0,1999,,2016-04-07 09:46:14
opel,Opel 2.2,2500,2007,,2016-03-16 18:50:53
opel,Opel Corsa B,550,1997,ja,2016-04-07 08:16:32
opel,Opel Vectra 1.6 Comfort,750,1999,,2016-03-26 00:15:16
opel,Opel Astra GTC 1.6 Cosmo,5790,2008,,2016-04-02 12:44:55
opel,Opel Astra OPC / Neue Bremsen vorne  Neuwert. Reifen,20900,2013,,2016-04-04 18:34:40
opel,Opel Astra 1.6,4350,2007,,2016-04-07 01:15:37
opel,Opel Vectra,800,1992,ja,2016-04-01 12:44:19
opel,Opel Vectra 2.2 Caravan,2990,2004,,2016-04-04 23:46:39
opel,Opel Zafira 16V  2.2  Edition 2000  7 Sitze,950,2000,,2016-03-23 15:47:44
opel,Opel Corsa 1 2 16V ecoFLEX Easytronic,6500,2011,,2016-04-06 17:18:03
opel,Opel Ascona C CC 1 8 S Touring,2200,1988,,2016-03-30 19:30:11
opel,Opel Tigra Twin Top 1.3 CDTI,3500,2006,,2016-04-06 02:15:25
opel,OPEL VECTRA A CC,699,1994,,2016-03-28 02:45:24
opel,Opel Astra 1.3 CDTI Kombi/Caravan  Klima  Navi gross  AHK  sparsam,5800,2010,,2016-03-21 22:17:09
opel,Opel Astra 1.9 CDTI DPF Enjoy,4500,2004,,2016-04-07 03:16:32
opel,Opel Astra 2.0 CDTI DPF Sports Tourer Automatik D...,6800,2011,,2016-03-09 11:45:04
opel,Opel Corsa 1.2 16V,2000,2004,,2016-03-22 07:48:12
opel,Neuwertiger Opel Astra G mit neuem Tuev und 69.400km !,2750,2000,,2016-03-17 22:47:28
opel,Opel Astra Caravan,350,1997,,2016-03-21 14:58:25
opel,Opel Corsa C,1800,2005,,2016-03-29 11:55:50
opel,Astra F Cabrio Tuev bis 10 / 16,400,1998,,2016-04-02 17:16:22
opel,Opel Corsa,0,1995,,2016-03-19 11:17:29
opel,Corsa B 1.2 45 PS mit Heckschaden,150,1997,ja,2016-03-12 04:44:44
opel,Opel Astra Kombi EZ 05/1998 an Bastler,300,1998,ja,2016-03-08 18:45:44
opel,8 mal bereift,1750,2018,,2016-04-06 20:46:56
opel,Opel Corsa B,870,2000,ja,2016-04-03 16:47:12
opel,Opel Corsa Tuev neu,880,1998,,2016-03-25 10:57:56
opel,Opel corsa c,1600,2003,,2016-04-05 13:18:17
opel,Opel Omega B 2.2 16V Caravan Facelift,2200,2002,,2016-04-06 10:46:10
opel,Corsa B 1.4,400,1997,,2016-03-24 08:16:35
opel,Opel Astra Diesel 2 0,1600,2000,,2016-03-15 08:45:13
opel,Opel GT,19990,2007,,2016-04-05 12:20:08
opel,Opel Corsa  C  mit Neuem TÜV  !!! 24tkm !!!,2750,2005,,2016-04-07 11:15:23
opel,opel corsa 7 N Joy mit tuev und AHK,3200,2003,,2016-03-12 19:18:18
opel,Opel Corsa C 1.2 Sondermodel NJoy,1900,2003,ja,2016-03-27 23:44:21
opel,Opel  Agila NJOY Klima  Reifen neu  AHK  Silber  Funk  el. FH ,2448,2002,,2016-03-17 12:46:20
opel,Opel Zafira Tourer Style 1.4 Turbo 140 PS Start / Stop,23900,2015,,2016-03-29 12:18:12
opel,Opel corsa c 1.4 tuev 06 2016 top Zustand,1650,2016,,2016-04-07 08:15:59
opel,Opel Corsa 1.2 16V Edition 100 Klimaanlage,1300,1999,,2016-04-06 22:16:04
opel,Treuer Weggefaehrte,222,1996,,2016-03-30 10:52:28
opel,Opel Astra 1.6,1450,1999,,2016-04-04 08:51:40
opel,OPEL  MERIVA           UNFALLWAGEN,800,2003,ja,2016-03-27 18:41:49
opel,Opel Vectra 1.9 CDTI Caravan CD,2999,2004,,2016-03-16 21:45:46
opel,Opel Omega 2 0  mit Rest Tuev  AHK,490,1995,,2016-04-03 11:52:06
opel,Opel ASTRA H KOMBI DIESEL 2HAND  TÜV 02 2018 GARENWAGEN VB,0,2007,,2016-03-27 08:43:46
opel,CORSA D Color Edition;1.Hand 42500km,7500,2010,,2016-04-06 17:15:21
opel,Opel Corsa C,1300,2003,,2016-03-26 00:46:30
opel,Opel Corsa kleine Autos,999,1999,,2016-03-30 21:44:47
opel,Opel Corsa 1.2 16V Edition,5500,2009,,2016-04-07 00:45:30
opel,Opel Corsa 1.4 L,1500,1997,,2016-03-15 02:46:45
opel,Opel Vectra 1.6  100 Edition Ecotech erst 132000km !!!,750,2000,,2016-03-19 15:56:17
opel,Opel Corsa B 1.2 mit TÜV und Scheckheft gepflegt,599,1997,,2016-04-06 03:44:37
opel,Opel Insignia cosmo ecoflex,11799,2009,,2016-03-15 17:18:07
opel,Opel Astra G Cabrio Bertone Edition,4550,2003,,2016-03-31 10:47:24
opel,Opel Tigra,1100,1998,ja,2016-04-06 18:18:45
opel,Opel Kadett,550,1995,,2016-04-06 03:45:02
opel,Opel Astra 1.7 CDTI DPF ecoFLEX Start/Stop Edition,7777,2011,,2016-03-23 08:45:55
opel,Opel Corsa 1 4 16V  Atlanta  7/17  GSHD  AHK,599,2017,,2016-04-06 15:15:35
opel,Opel Astra  F CC,980,2017,,2016-03-25 16:16:49
opel,Schoener Opel Astra F neu Tuev/AU,1350,1997,,2016-03-29 12:46:01
opel,Opel Vectra 1.8,500,1997,,2016-03-12 14:45:31
opel,Opel Astra G 1 7 CDTI Caravan,1000,2003,,2016-03-30 06:18:08
opel,Opel Zafira 1.8 16V Edition 2000,1150,2001,,2016-03-10 11:44:53
opel,Opel Astra Fahrbereit mit Motorschaden,600,1998,ja,2016-03-23 18:41:17
opel,Opel 1.6 Edition !!unter 60.000km gefahren!! Sport!!,1500,2000,,2016-04-06 13:16:58
opel,Opel Corsa 1.3 CDTI DPF,3499,2008,,2016-04-05 20:47:30
opel,Opel Corsa b eco,996,2000,,2016-04-04 10:46:11
opel,Opel Meriva,1800,2016,,2016-03-27 14:41:32
opel,Opel Astra 1.6 Caravan,1100,1998,ja,2016-04-05 21:46:52
opel,Opel Astra G Kombi Diesel,850,2003,,2016-03-31 00:44:35
opel,Opel Agila  Opel  Auto ,1100,2000,,2016-03-25 12:16:47
opel,Opel Corsa b Joy 45 ps,650,1996,,2016-03-31 14:40:18
opel,Opel Corsa C schwarz,1390,2001,,2016-03-31 05:16:13
opel,Opel Corsa B  TÜV 07.2017   60 PS   Servo   Schiebedach   Blau,550,1996,,2016-03-25 14:19:01
opel,Opel Corsa 1.2 16V Selection Comfort,1550,2001,,2016-04-07 14:32:37
opel,Opel Astra Caravan,5500,2006,,2016-03-20 22:16:14
opel,Opel Meriva 1.6 16V  Klimaautomatik  Navi  scheckheftgepflegt,5750,2009,,2016-04-05 17:22:39
opel,Opel Corsa B,1050,1998,,2016-04-06 01:15:56
opel,Opel Meriva 1.6 16V*AHK*Scheckheftge.*8fach,5500,2006,,2016-04-07 02:16:38
opel,Opel Corsa A,500,1992,,2016-04-05 21:15:27
opel,Opel Corsa B 1.0 Eco Tuev 06/17,450,2000,,2016-04-07 09:17:53
opel,Opel Movano 2.5 CDTI L1H1,3300,2005,,2016-03-19 07:45:06
opel,Opel omega b 2.0 16v caravan,200,1999,,2016-03-17 23:44:33
opel,Opel Meriva 1.6 16V   ´´´´ Top Zustand ´´´´,3500,2003,,2016-03-23 20:46:22
opel,Opel Olympia German Hotrod Topchop 1951 V8 mit Papieren + Diverse,0,1951,,2016-04-05 19:46:42
opel,corsa d 1.2 tuev 3.2018 evtl tausch,0,2006,ja,2016-03-17 16:17:37
opel,Opel Astra f 5 Tuerer Tuev Neu 3.2018,1199,1997,,2016-04-01 01:16:14
opel,Verkaufe mein Auto  Opel Astra ,950,1995,,2016-04-07 08:16:44
opel,Corsa 1.3cdti energy   Vollausstattung   100.000km Garantie,11499,2014,,2016-04-06 19:18:06
opel,Opel Corsa B,250,1998,ja,2016-03-21 07:40:42
opel,OPEL OMEGA FRONTSCHADEN,199,1996,ja,2016-04-06 10:16:37
opel,Opel Tigra Twin Top 1.4  Enjoy ,3300,2005,,2016-04-05 14:44:50
opel,Opel Corsa 1.2  .Top zustand 70TKM.1Hand Scheckheft,2600,2004,,2016-03-16 12:47:50
opel,Opel Corsa 1.0 115Ps Color Edition,13250,2015,,2016-04-05 22:18:45
opel,Opel Meriva,1950,2004,,2016-03-19 23:42:29
opel,Opel Omega 2.2 16 V,1800,1999,,2016-04-05 16:44:54
opel,Opel Astra 1.4 H Edition,3850,2004,,2016-03-24 22:19:00
opel,Opel Astra 1.6 Comfort TÜV 12/2016,990,1999,,2016-03-12 03:15:52
opel,Opel Astra,900,2016,,2016-04-04 18:16:34
opel,Opel Meriva 1.6 ~ 41500km,4500,2005,,2016-03-28 06:45:44
opel,Opel Vectra 1 9 cdti,7900,2009,,2016-04-07 13:17:38
opel,Opel Astra 1.6 Caravan,3590,2005,,2016-04-01 03:16:04
opel,Opel Astra Tuev Neu Servolenkung,898,2018,,2016-03-28 11:17:13
opel,Opel Astra,1250,2016,,2016-04-05 13:17:48
opel,Sparsame kleine Ratte,850,2018,,2016-03-26 08:16:48
opel,Opel Omega Edition 2000,1399,2017,,2016-04-06 09:17:35
opel,Opel Astra 1 6,700,2000,,2016-03-28 20:19:41
opel,Opel Zafira 1.8,3950,2006,,2016-03-30 16:47:30
opel,Opel Combo Corsa Diesl Gruene Plakette Automatik  Familien Auto,5250,2007,,2016-03-31 21:16:11
opel,Opel Tigra TÜV NEU!!!,900,1995,,2016-04-07 12:15:36
opel,Opel Corsa C * UNFALLWAGEN *,550,2003,ja,2016-03-31 14:47:08
opel,Opel Astra GL,999,1996,,2016-04-07 11:46:51
opel,Gut erhaltener Corsa b 1.4,260,1996,ja,2016-03-16 18:45:43
opel,Opel Corsa 1.4 16V Innovation 110 Jahre,5700,2009,,2016-04-07 01:17:22
opel,Opel omega b Caravan 2.2l16v tausche oder verkaufe,0,2005,,2016-04-06 03:16:17
opel,Opel Astra F CC 52577 KM 1 HAND,666,2016,,2016-03-29 15:43:43
opel,Opel Meriva 1.7 CDTI Innovation,11500,2011,,2016-04-06 21:45:42
opel,Opel Signum 3.0 V6 CDTI,7000,2007,,2016-04-07 00:44:22
opel,Opel Astra Coupe   fast 2 Jahre Tuev   Motorschaden,1200,2001,ja,2016-03-15 13:15:46
opel,Opel Zafira 2.2 Innovation 110 Jahre,11500,2009,,2016-03-08 05:16:31
opel,Opel Corsa 1.2 16V Njoy,550,2003,ja,2016-03-31 18:17:02
opel,Opel Astra GTC 1.9 CDTI Sport,4100,2005,,2016-04-05 11:50:44
opel,Opel Corsa B,1000,1994,,2016-04-06 13:46:46
opel,Opel Astra GTC 1.4,5550,2008,,2016-04-06 08:45:27
opel,Opel Corsa C  easytronic  1.2  Klima  1.Hand !,999,2001,ja,2016-03-22 16:49:42
opel,Opel Astra H Caravan Sport Opc line 1,3590,2006,,2016-04-06 07:15:58
opel,Opel Tigra 1.4i 16v,900,1998,,2016-04-05 09:57:25
opel,Opel Corsa C UNFALLWAGEN,550,2016,ja,2016-04-06 10:06:21
opel,Opel Astra 1.6 Caravan Njoy,2150,2003,,2016-04-03 16:45:56
opel,Opel Vectra CDX,600,1995,,2016-03-09 11:45:06
opel,Verkaufe Opel Vectra A,550,1992,,2016-03-14 06:44:32
opel,Opel Astra  sport ,1750,2000,,2016-04-06 14:46:32
opel,Opel Tigra A,700,2016,,2016-03-25 16:16:47
opel,Opel Combo/Gotha/Erfurt/Eisenach/Kassel/Fulda,150,2000,,2016-04-07 14:57:15
opel,Opel Cascada 1.6 ECOTEC DI Turbo ecoFLEX Start/St...,26999,2014,,2016-04-05 17:49:35
opel,Opel Corsa B mit Servo  1.4 sehr zuverlaessig,599,1996,,2016-03-28 17:37:41
opel,Opel Corsa C  80 Ps,1500,2005,,2016-04-04 00:41:36
opel,Opel Agila,1750,2002,,2016-04-07 06:17:39
opel,Opel Corsa Sport  Si ,1000,1996,,2016-04-06 14:46:24
opel,Opel Corsa 1.2 16V Edition,6200,2008,,2016-04-06 20:16:39
opel,Opel Astra 1.2 Comfort,1800,1999,,2016-03-10 13:47:06
opel,Opel Corsa D Diesel 75 PS,3800,2007,,2016-03-27 21:45:18
opel,Opel Corsa B,0,2016,ja,2016-04-05 23:46:27
opel,Opel Corsa 4/5 Tuerer Voll Fahrbereit,300,1995,,2016-03-23 14:43:49
opel,Opel Corsa 1.3 CDTI,4600,2007,,2016-04-05 05:45:43
opel,Opel Sintra Tuev 4.16      7 SITZER,300,1997,,2016-03-12 07:46:01
opel,Opel Corsa 1.7 DTI 16V Elegance,1500,2002,,2016-03-16 13:15:59
opel,Verkaufe Corsa c,2300,2001,,2016-04-06 21:46:39
opel,Opel Astra Tuev 2/18,900,1998,,2016-04-04 03:17:41
opel,Opel Sintra Bj 1999  LPG Gas mit 1 jahr TÜV 7 Sitzer  mit Klima,1280,2017,,2016-03-11 09:15:27
opel,Opel Zafira 7 Sitzer,7550,2016,,2016-04-06 02:16:43
opel,Opel Corsa 1.2 16V Njoy,1450,2003,,2016-04-02 05:47:23
opel,Opel Agila 1.0 12 V,2500,2006,,2016-03-28 02:46:35
opel,Opel Corsa 1.2 16V  ecoFLEX  Color Edition,3790,2012,ja,2016-04-06 09:44:31
opel,Omega B Caravan 2 5 V6,1450,1999,,2016-04-07 10:44:53
opel,Opel Zafira 1.9 CDTI,5900,2005,,2016-03-16 16:16:40
opel,Opel Corsa 12V,1000,1998,,2016-03-20 05:17:40
opel,Opel Vectra GL,650,1992,,2016-04-04 16:48:45
opel,Opel Meriva 1.4  KLIMA SERVO SCHECKHEFT TOP ZUSTAND  ,4450,2006,,2016-03-28 21:46:54
opel,Opel Antara 2.0 CDTI Automatik 4x4 Cosmo,15800,2010,,2016-04-06 07:16:31
opel,Opel Corsa Garagenfund,300,1995,,2016-04-05 18:15:46
opel,Opel Astra 1.4 Aus 1 Hand,4149,2006,,2016-04-03 04:45:40
opel,Opel Astra 2.2 DTI Caravan Sport,1750,2002,,2016-04-07 05:45:38
opel,Opel Insignia OPC 4x4 V6 2.8,21000,2010,,2016-04-07 11:45:51
opel,Opel Corsa Advanteg,580,1997,,2016-04-06 00:45:33
opel,Opel Corsa B  TÜV neu,1250,1999,,2016-04-07 06:44:38
opel,Opel Corsa B 1.4 Klima allwetterreifen,230,1996,,2016-03-28 12:45:07
opel,Tausche Corsa D 1.2   16 V  TueV bis 7/17 und Restgarantie,0,2008,,2016-03-05 17:29:48
opel,Opel Vectra OPC,12950,2007,,2016-04-07 14:58:37
opel,Opel Astra OPC Start/Stop,18990,2013,,2016-04-06 14:16:55
opel,Opel Corsa B / Treues Spassmobil ?,900,2017,,2016-04-07 14:58:00
opel,Opel Corsa B Bj. 98 60 PS 118000 km 2 Jahre TÜV,900,2018,,2016-04-07 07:15:37
opel,Opel Tigra schwarz  Tobacco Ausstattung,700,1998,,2016-03-22 11:49:36
opel,Opel Vectra 2.0 Edition 100,700,1999,,2016-04-05 23:46:38
opel,Opel Antara 2.0 CDTI 4x4 Motorschaden VOLLAUSSTATTUNG,6250,2008,ja,2016-03-23 16:49:30
opel,Opel Vectra 1.6 Caravan Komfort,590,1997,,2016-04-06 00:45:46
opel,RESERVIERT: Blauer Opel Astra Kombi G,550,1998,,2016-03-19 16:48:40
opel,Biete Opel Astra 16V GLS,150,1996,,2016-04-04 16:28:07
opel,Opel corsa B guenstig abzugeben,600,1994,,2016-04-05 11:40:50
opel,Opel Astra Cabrio 1.6 16V,2199,2002,,2016-03-27 07:17:07
opel,Suche corsa c,1,2000,,2016-04-07 03:36:33
opel,Schlachte Opel Tigra A,0,1995,ja,2016-03-14 16:16:58
opel,Opel Astra 1.4 ecoFLEX Edition,8250,2011,,2016-04-07 00:16:27
opel,Opel Astra Unfall Bastler oder Ausschlachten,250,1998,,2016-04-05 12:47:16
